query_id,query,category,backend,rank,content_type,source_id,title,url,similarity,combined_score,graph_hops,latency_ms,relevance_0_to_3
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,1,article,ca039f55-a67a-434d-bb81-fea2b5a78924,"Entergy, Xcel, others seek to upend competitive transmission bidding in MISO, SPP",https://www.utilitydive.com/news/entergy-xcel-transmission-rofr-miso-spp-ferc-complaint/817062/,0.6799,0.6687,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,2,article,a9e3a7e8-39fe-45f9-963d-798dda0c813b,The need for speed: FERC must exempt transmission projects from regulatory bottlenecks,https://www.utilitydive.com/news/the-need-for-speed-ferc-must-exempt-transmission-projects-from-regulatory/817281/,0.6694,0.6652,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,3,article,3835e055-29d4-432a-9f7d-574293084362,Recalibrating the social license for AI infrastructure in the United States,https://www.utilitydive.com/news/recalibrating-the-social-license-for-ai-infrastructure-in-the-united-states/815236/,0.6464,0.6480,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,4,article,577f37f5-bfef-49fe-858b-6ab9e318c44c,The Electrified Future Is Already Here. Canada Just Needs to Build It,https://cleantechnica.com/2026/04/08/the-electrified-future-is-already-here-canada-just-needs-to-build-it/,0.6376,0.6431,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,5,article,4ae055db-38e6-4b50-93f2-c950feece1be,"Eversource, Avangrid ask FERC to stay $1.5B refund decision",https://www.utilitydive.com/news/eversource-avangrid-ferc-roe-refund-iso-ne/816797/,0.6367,0.6416,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,6,article,c8540ddf-a8bc-41a9-952e-b9d75e5d9ea9,The Nuclear Land Use Canard Returns,https://cleantechnica.com/2026/04/09/the-nuclear-land-use-canard-returns/,0.6281,0.6378,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,7,article,bb022973-2ccb-4cc1-8d95-8af1d8bfb8b8,‘We’re harvesting the sun’: A huge solar project grows in California,https://grist.org/energy/were-harvesting-the-sun-a-huge-solar-project-grows-in-california/,0.6369,0.6368,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,8,article,514775bf-7677-4d11-8876-d8d76d4e13f7,Texas saw a $50B future in clean energy. Then the political winds shifted.,https://grist.org/energy/texas-saw-a-50b-future-in-clean-energy-then-the-political-winds-shifted/,0.6338,0.6360,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,9,article,eb220a76-6fc2-49c2-bbec-b87891f71c67,Using Regional-First Planning to Streamline Large Load Interconnection,https://rmi.org/using-regional-first-planning-to-streamline-large-load-interconnection/,0.6416,0.6323,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pgvector-cooccurrence,10,article,df193736-0eae-42ec-8e4c-dfdd5d0fbe2e,Offshore wind in the Atlantic - Canada's trump card,https://www.dentons.com/en/insights/articles/2026/april/13/offshore-wind-in-the-atlantic,0.6675,0.6303,,449,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,1,article,db3ffd29-60c5-4793-80a9-5a9b46af2d7d,"Investment risk for energy infrastructure construction is highest for nuclear power plants, lowest for solar",https://www.sciencedaily.com/releases/2025/05/250519204507.htm,0.6909,0.6909,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,2,article,ca039f55-a67a-434d-bb81-fea2b5a78924,"Entergy, Xcel, others seek to upend competitive transmission bidding in MISO, SPP",https://www.utilitydive.com/news/entergy-xcel-transmission-rofr-miso-spp-ferc-complaint/817062/,0.6799,0.6799,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,3,article,a9e3a7e8-39fe-45f9-963d-798dda0c813b,The need for speed: FERC must exempt transmission projects from regulatory bottlenecks,https://www.utilitydive.com/news/the-need-for-speed-ferc-must-exempt-transmission-projects-from-regulatory/817281/,0.6694,0.6694,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,4,article,df193736-0eae-42ec-8e4c-dfdd5d0fbe2e,Offshore wind in the Atlantic - Canada's trump card,https://www.dentons.com/en/insights/articles/2026/april/13/offshore-wind-in-the-atlantic,0.6675,0.6675,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,5,article,4e788231-cbe3-48d7-9210-300c3322231c,ElectraNet unveils transmission plans to support demand growth,https://www.pv-magazine-australia.com/2026/03/31/electranet-unveils-transmission-plans-to-support-demand-growth/,0.6537,0.6537,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,6,article,3835e055-29d4-432a-9f7d-574293084362,Recalibrating the social license for AI infrastructure in the United States,https://www.utilitydive.com/news/recalibrating-the-social-license-for-ai-infrastructure-in-the-united-states/815236/,0.6464,0.6464,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,7,article,eb220a76-6fc2-49c2-bbec-b87891f71c67,Using Regional-First Planning to Streamline Large Load Interconnection,https://rmi.org/using-regional-first-planning-to-streamline-large-load-interconnection/,0.6416,0.6416,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,8,article,577f37f5-bfef-49fe-858b-6ab9e318c44c,The Electrified Future Is Already Here. Canada Just Needs to Build It,https://cleantechnica.com/2026/04/08/the-electrified-future-is-already-here-canada-just-needs-to-build-it/,0.6376,0.6376,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,9,article,bb022973-2ccb-4cc1-8d95-8af1d8bfb8b8,‘We’re harvesting the sun’: A huge solar project grows in California,https://grist.org/energy/were-harvesting-the-sun-a-huge-solar-project-grows-in-california/,0.6369,0.6369,,571,
co-04,Cost overruns vs initial budget claims on major transmission projects,contradiction,pg-graph-walk,10,article,4ae055db-38e6-4b50-93f2-c950feece1be,"Eversource, Avangrid ask FERC to stay $1.5B refund decision",https://www.utilitydive.com/news/eversource-avangrid-ferc-roe-refund-iso-ne/816797/,0.6367,0.6367,,571,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,1,article,3755db3d-2e83-4b4c-858e-0a91ce56b84a,'Worst possible time': Melbourne hit by major electricity price surge,https://www.skynews.com.au/australia-news/politics/victorians-are-paying-the-price-for-labors-renewables-mismanagement-with-a-major-electricity-price-increase-at-worst-possible-time/news-story/97ecc8a83cb6edad580641b808c6da1e,0.7272,0.6993,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,2,article,72aa2a45-3a85-4350-bcc0-34be967afe59,"Australian governments subsidising fossil fuel use by more than $30,000 a minute, analysis finds",https://www.theguardian.com/environment/2026/mar/11/australian-governments-subsidising-fossil-fuel-use-by-more-than-30000-a-minute-analysis-finds,0.6716,0.6807,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,3,article,2a6792f9-bfd9-451b-a9f4-4e18efc7fde5,March Sees Record New Plugin Vehicle Sales in Australia,https://cleantechnica.com/2026/04/11/march-sees-record-new-plugin-vehicle-sales-in-australia/,0.6724,0.6656,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,4,article,92130e93-9e62-48b1-8b17-9baae60f9220,Car Yards Empty As EV Sales Surge in Australia,https://cleantechnica.com/2026/04/04/car-yards-empty-as-ev-sales-surge-in-australia/,0.6730,0.6621,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,5,article,01e30d19-a897-4c0c-8720-4353593a7093,Renewables hit 80 pct share in Australia’s most coal dependent grid for first time,https://reneweconomy.com.au/renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time/?utm_source=rss&utm_medium=rss&utm_campaign=renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time,0.6710,0.6575,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,6,article,4ce0a88e-70cc-4135-a2bb-8db482a30b67,Politicians and media can’t imagine a fossil-fuel free world - and it’s holding Australians back from huge EV savings | Adam Morton,https://www.theguardian.com/environment/2026/apr/15/australia-fossil-fuels-politics-electric-vehicle-savings-clean-energy,0.6861,0.6522,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,7,article,53ce5fba-8354-46b3-afd3-78a804c26697,latest news,https://cer.gov.au/news-and-media/news,0.7028,0.6470,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,8,article,854a20e3-4eee-44f1-8304-899e9bfb2f60,"The hours the market wants back: Free daytime power, or a fix for solar and wind curtailment?",https://reneweconomy.com.au/the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment/?utm_source=rss&utm_medium=rss&utm_campaign=the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment,0.6893,0.6435,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,9,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7304,0.6414,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-only,10,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6868,0.6392,,425,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,1,article,3755db3d-2e83-4b4c-858e-0a91ce56b84a,'Worst possible time': Melbourne hit by major electricity price surge,https://www.skynews.com.au/australia-news/politics/victorians-are-paying-the-price-for-labors-renewables-mismanagement-with-a-major-electricity-price-increase-at-worst-possible-time/news-story/97ecc8a83cb6edad580641b808c6da1e,0.7272,0.6993,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,2,article,72aa2a45-3a85-4350-bcc0-34be967afe59,"Australian governments subsidising fossil fuel use by more than $30,000 a minute, analysis finds",https://www.theguardian.com/environment/2026/mar/11/australian-governments-subsidising-fossil-fuel-use-by-more-than-30000-a-minute-analysis-finds,0.6716,0.6807,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,3,article,2a6792f9-bfd9-451b-a9f4-4e18efc7fde5,March Sees Record New Plugin Vehicle Sales in Australia,https://cleantechnica.com/2026/04/11/march-sees-record-new-plugin-vehicle-sales-in-australia/,0.6724,0.6656,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,4,article,92130e93-9e62-48b1-8b17-9baae60f9220,Car Yards Empty As EV Sales Surge in Australia,https://cleantechnica.com/2026/04/04/car-yards-empty-as-ev-sales-surge-in-australia/,0.6730,0.6621,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,5,article,01e30d19-a897-4c0c-8720-4353593a7093,Renewables hit 80 pct share in Australia’s most coal dependent grid for first time,https://reneweconomy.com.au/renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time/?utm_source=rss&utm_medium=rss&utm_campaign=renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time,0.6710,0.6575,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,6,article,4ce0a88e-70cc-4135-a2bb-8db482a30b67,Politicians and media can’t imagine a fossil-fuel free world - and it’s holding Australians back from huge EV savings | Adam Morton,https://www.theguardian.com/environment/2026/apr/15/australia-fossil-fuels-politics-electric-vehicle-savings-clean-energy,0.6861,0.6522,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,7,article,53ce5fba-8354-46b3-afd3-78a804c26697,latest news,https://cer.gov.au/news-and-media/news,0.7028,0.6470,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,8,article,854a20e3-4eee-44f1-8304-899e9bfb2f60,"The hours the market wants back: Free daytime power, or a fix for solar and wind curtailment?",https://reneweconomy.com.au/the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment/?utm_source=rss&utm_medium=rss&utm_campaign=the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment,0.6893,0.6435,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,9,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7304,0.6414,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pgvector-cooccurrence,10,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6868,0.6392,,524,
ca-01,What is the latest news about Australian electricity prices?,calibration,pg-graph-walk,1,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7304,0.7304,,462,
ca-01,What is the latest news about Australian electricity prices?,calibration,pg-graph-walk,2,article,3755db3d-2e83-4b4c-858e-0a91ce56b84a,'Worst possible time': Melbourne hit by major electricity price surge,https://www.skynews.com.au/australia-news/politics/victorians-are-paying-the-price-for-labors-renewables-mismanagement-with-a-major-electricity-price-increase-at-worst-possible-time/news-story/97ecc8a83cb6edad580641b808c6da1e,0.7272,0.7272,,462,
